149,Petit Biscuit - Sunset Lover,92,,24,,"96,327","4,289,714"
150,AJR - Weak,65,5,7,,"172,317","4,286,665"
151,Maroon 5 - What Lovers Do,57,6,9,,"166,251","4,242,978"
152,Shawn Mendes - Treat You Better,73,8,7,,"131,463","4,240,146"
153,Twenty One Pilots - Stressed Out,77,6,8,,"134,063","4,222,269"
154,Queen - Bohemian Rhapsody - Remastered 2011,79,,37,,"90,230","4,220,174"
155,Imagine Dragons - Bad Liar,49,,21,,"149,865","4,194,893"
156,Lost Frequencies - Are You With Me,108,5,6,,"82,462","4,146,917"
157,Clean Bandit - I Miss You,59,3,7,,"145,738","4,135,438"
158,Lil' Kleine - Alleen,54,5,4,,"192,538","4,127,564"
159,Kygo - Firestone,96,17,4,,"106,646","4,116,634"
160,Sam Smith - Dancing With A Stranger,40,2,10,,"179,864","4,102,357"
161,Armin van Buuren - Blah Blah Blah,60,,13,,"145,874","4,073,816"
162,Martin Garrix - Summer Days,35,,11,,"205,483","4,069,575"
163,Ava Max - So Am I,41,,18,,"174,712","4,041,464"
164,PNL - Au DD,38,5,1,(x3),"441,229","4,029,612"
165,Post Malone - Goodbyes (Feat. Young Thug),26,3,9,,"231,802","4,025,628"
166,Dimitri Vegas & Like Mike - Complicated,38,8,1,(x1),"242,154","4,015,798"
167,Ed Sheeran - Castle on the Hill,60,10,2,(x2),"214,552","3,996,743"
168,R3HAB - All Around The World (La La La),31,,16,,"174,736","3,977,226"
169,Robin Schulz - Speechless,48,,21,,"146,697","3,963,366"
170,Future - Mask Off,59,4,9,,"170,111","3,963,165"
171,Selena Gomez - Back To You,46,5,2,(x1),"207,145","3,951,891"
172,Martin Jensen - Solo Dance,79,,19,,"111,148","3,951,113"
173,Shawn Mendes - Stitches,90,16,5,,"109,841","3,946,118"
174,Robin Schulz - Sugar,78,17,3,(x2),"104,646","3,937,121"
175,Travis Scott - SICKO MODE,54,,15,,"139,194","3,917,267"
176,DJ Khaled - I'm the One,36,11,3,(x5),"253,007","3,895,979"
177,Bebe Rexha - Meant to Be,65,,31,,"96,394","3,894,489"
178,Shawn Mendes - If I Can't Have You,33,3,9,,"224,358","3,877,647"
179,Desiigner - Panda,58,11,4,,"174,801","3,867,967"
180,André Hazes Jr. - Leef,55,,18,,"136,122","3,862,642"
181,Tiësto - Ritual,31,,17,,"166,889","3,862,312"
182,Regard - Ride It,17,10,2,(x3),"334,972","3,862,255"
183,The Weeknd - Can't Feel My Face,78,15,2,(x1),"111,679","3,861,691"
184,Zedd - Stay,50,5,7,,"171,188","3,856,830"
185,Post Malone - Psycho,46,10,5,,"193,990","3,832,690"
186,Ellie Goulding - Close To Me,49,,12,,"135,228","3,822,727"
187,David Guetta - Flames,50,,11,,"147,058","3,810,137"
188,Pharrell Williams - Happy,136,7,1,(x3),"84,140","3,793,489"
189,Kygo - Stole the Show,79,15,2,(x1),"138,465","3,791,786"
190,Imagine Dragons - Natural,46,2,9,,"171,729","3,788,688"
191,Mr. Probz - Waves - Robin Schulz Radio Edit,108,20,2,(x3),"107,925","3,781,623"
192,Rita Ora - Let You Love Me,49,,17,,"138,095","3,777,263"
193,Jack Ü - Where Are Ü Now,75,17,3,(x2),"104,902","3,771,617"
194,"gnash - i hate u, i love u",53,6,9,,"143,598","3,760,219"
195,Duncan Laurence - Arcade,32,5,4,,"338,623","3,754,012"
196,The Chainsmokers - Paris,48,11,2,(x4),"203,526","3,749,239"
197,Ed Sheeran - I See Fire,131,12,2,(x1),"84,299","3,747,681"
198,"G-Eazy - Me, Myself & I",63,13,6,,"141,200","3,740,642"
199,Wiz Khalifa - See You Again,76,17,1,(x1),"175,481","3,714,069"
200,Kygo - Stargazing,53,,11,,"143,120","3,693,351"
201,David Guetta - 2U,36,11,2,(x6),"251,681","3,660,341"
202,OMI - Cheerleader (Felix Jaehn Remix),44,29,1,(x4),"141,501","3,634,343"
203,Lost Frequencies - Here With You,31,13,1,(x4),"218,576","3,610,840"
204,Ellie Goulding - Love Me Like You Do,91,12,1,(x1),"150,984","3,596,462"
205,Sevn Alias - Patsergedrag,50,1,10,,"146,401","3,578,384"
206,Sam Smith - How Do You Sleep?,24,,15,,"185,895","3,573,565"
207,Calvin Harris - How Deep Is Your Love,63,14,2,(x9),"123,431","3,554,899"
208,Post Malone - Circles,18,7,8,,"231,841","3,554,398"
209,Kygo - Remind Me to Forget,50,2,10,,"158,785","3,552,083"
210,Regi - Where Did You Go (Summer Love),39,11,5,,"178,129","3,537,688"
211,Mark Ronson - Nothing Breaks Like a Heart,39,,13,,"148,047","3,536,866"
212,Martin Garrix - There for You,47,4,4,,"203,025","3,511,093"
213,David Guetta - Say My Name,49,,23,,"130,771","3,508,375"
214,Avicii - Lonely Together,51,,17,,"137,679","3,503,989"
215,Kygo - Higher Love,27,,18,,"176,295","3,501,583"
216,Maggie Lindemann - Pretty Girl - Cheat Codes X CADE Remix,60,,24,,"122,430","3,496,273"
217,Coldplay - A Sky Full of Stars,124,14,5,,"91,676","3,490,462"
218,Shawn Mendes - In My Blood,53,1,8,,"157,941","3,468,328"
219,Ed Sheeran - Happier,76,,18,,"119,286","3,441,981"
220,Calvin Harris - Summer,86,19,1,(x4),"117,419","3,426,215"
221,Maroon 5 - Memories,15,10,3,(x1),"305,573","3,425,619"
222,Sheck Wes - Mo Bamba,51,,24,,"108,430","3,420,263"
223,Flume - Never Be Like You,60,,12,,"123,996","3,404,160"
224,Macklemore - Glorious,48,1,10,,"150,769","3,390,255"
225,Twenty One Pilots - Heathens,49,9,6,,"139,132","3,383,740"
226,Rita Ora - Your Song,47,,17,,"130,963","3,382,091"
227,Felix Jaehn - Ain't Nobody (Loves Me Better),73,18,4,,"112,009","3,374,989"
228,Silk City - Electricity,45,1,10,,"164,221","3,352,342"
229,Angèle - La thune,63,,25,,"123,589","3,348,849"
230,Jason Mraz - I'm Yours,109,,74,,"52,797","3,343,548"
231,XXXTENTACION - changes,56,1,5,,"189,359","3,335,578"
232,Tyga - Taste,44,,12,,"155,188","3,332,111"
233,Drake - Too Good,46,7,6,,"137,239","3,308,600"
234,Rihanna - Work,56,9,2,(x2),"170,693","3,303,657"
235,Jonas Blue - Perfect Strangers,61,9,5,,"140,226","3,303,217"
236,Damso - Θ. Macarena,60,,21,,"119,698","3,292,361"
237,Wham! - Last Christmas,36,6,2,(x2),"384,684","3,289,934"
238,Bastille - Pompeii,123,15,2,(x2),"78,012","3,274,851"
239,The Weeknd - I Feel It Coming,45,4,9,,"138,628","3,274,374"
240,Zara Larsson - Never Forget You,55,1,10,,"92,800","3,263,032"
241,Eminem - River,37,10,3,(x2),"197,512","3,253,620"
242,OneRepublic - Rescue Me,33,,25,,"124,870","3,238,683"
243,Mike Perry - The Ocean,58,,12,,"117,823","3,236,389"
244,P!nk - What About Us,55,1,8,,"151,432","3,202,170"
245,Kygo - Happy Now,53,,36,,"100,014","3,187,588"
246,Maître Gims - La même,43,,22,,"116,192","3,162,237"
247,Imagine Dragons - Radioactive,174,,31,,"40,113","3,155,426"
248,Queen - Don't Stop Me Now - Remastered,67,,74,,"64,950","3,132,943"
