311,Wisin & Yandel - Aullando,39,,36,,"494,095","11,974,614"
312,Maluma - Sin Contrato,89,,24,,"399,385","11,925,033"
313,Lali - Sin Querer Queriendo,41,,31,,"489,967","11,911,455"
314,Los Auténticos Decadentes - Amor (Ft. Mon Laferte) - MTV Unplugged,57,,58,,"316,113","11,852,320"
315,J Balvin - Ambiente,35,,22,,"574,816","11,835,198"
316,Calvin Harris - One Kiss,54,,56,,"286,982","11,814,579"
317,MC Fioti - Bum Bum Tam Tam,27,,23,,"757,355","11,788,058"
318,J Balvin - Si Tu Novio Te Deja Sola,45,,26,,"479,377","11,783,449"
319,Las Pastillas del Abuelo - Rompecabezas de Amor,117,,92,,"130,191","11,780,370"
320,Dua Lipa - IDGAF,62,,56,,"301,067","11,776,240"
321,Dalex - Bellaquita,17,,13,,"1,016,963","11,773,054"
322,Ariana Grande - Side To Side,52,,15,,"411,386","11,772,912"
323,"Ariana Grande - thank u, next",34,,23,,"643,011","11,769,142"
324,Marama - Todo comenzo bailando,44,39,3,(x2),"477,921","11,765,398"
325,Paulo Londra - No Puedo,30,,23,,"651,762","11,742,015"
326,"Bizarrap - Kiddo Toto: Bzrp Music Sessions, Vol. 11",22,,12,,"1,134,724","11,701,823"
327,Nicki Nicole - Años Luz,19,,21,,"902,934","11,683,850"
328,Nicky Jam - Atrévete,22,,37,,"681,411","11,631,157"
329,The Weeknd - Can't Feel My Face,74,,16,,"280,449","11,612,618"
330,Bad Bunny - Soy Peor,61,,51,,"260,564","11,597,150"
331,Lit Killah - Apaga el celular,37,,28,,"739,842","11,596,784"
332,Shawn Mendes - Treat You Better,60,,20,,"330,442","11,551,192"
333,Cali Y El Dandee - Por Fin Te Encontré,92,,29,,"228,263","11,523,324"
334,Sia - Chandelier,117,33,1,(x5),"190,994","11,456,446"
335,Bad Bunny - Estamos Bien,34,,22,,"600,846","11,315,676"
336,C.R.O - Ella es una G,39,,13,,"761,872","11,277,107"
337,Ed Sheeran - I Don't Care,34,,29,,"564,146","11,198,613"
338,Andrés Calamaro - Flaca,90,,132,,"198,529","11,177,161"
339,Mark Ronson - Uptown Funk,90,20,1,(x10),"209,441","11,170,827"
340,Maroon 5 - Don't Wanna Know,44,,11,,"489,789","11,144,276"
341,Rombai - Yo te propongo,62,12,3,(x1),"435,741","11,098,486"
342,Jack Ü - Where Are Ü Now,73,,18,,"237,643","11,093,035"
343,Karol G - Tusa,8,5,1,(x3),"2,756,098","11,045,175"
344,Fifth Harmony - Work from Home,56,9,8,,"364,248","11,043,903"
345,Ricky Martin - La Mordidita,85,,17,,"240,975","11,001,623"
346,La Vela Puerca - Zafar,64,,119,,"232,213","10,990,230"
347,Paulo Londra - Nena Maldición,43,,36,,"458,877","10,931,319"
348,Major Lazer - Light It Up,62,,13,,"313,126","10,928,571"
349,FMK - Ahora no,37,,34,,"483,766","10,876,442"
350,Dalex - Hola - Remix,9,5,2,(x1),"1,883,852","10,850,682"
351,Marama - Era Tranquila,58,6,5,,"350,863","10,850,575"
352,Calvin Harris - My Way,42,,12,,"473,354","10,751,497"
353,Xantos - Bailame Despacio,61,,53,,"243,150","10,741,975"
354,Eladio Carrion - Mi Cubana Remix,36,,24,,"528,208","10,729,342"
355,Los Tipitos - Campanas en la Noche,72,,128,,"182,509","10,719,367"
356,WOS - PURPURA,53,,57,,"302,865","10,708,449"
357,Paulo Londra - Homerun (Intro),21,1,10,,"1,076,942","10,704,960"
358,Soda Stereo - Cuando Pase El Temblor - Remasterizado 2007,137,,30,,"120,916","10,691,670"
359,Pijama Party - Comerte a Besos,92,,68,,"186,737","10,662,945"
360,Chris Viz - Diavla,21,,28,,"778,533","10,648,106"
361,Coldplay - Adventure of a Lifetime,67,6,5,,"344,479","10,626,385"
362,Justin Quiles - No Quiero Amarte,37,,35,,"445,742","10,575,737"
363,Pappo - Juntos a la Par,63,,113,,"252,411","10,554,952"
364,Manuel Turizo - Sola,34,,38,,"477,397","10,537,277"
365,Justin Bieber - Sorry - Latino Remix,58,,15,,"253,712","10,525,751"
366,Papichamp - Rompe,51,,39,,"440,528","10,394,729"
367,Luis Fonsi - Date La Vuelta,33,,36,,"473,763","10,382,734"
368,Calvin Harris - This Is What You Came For,48,6,5,,"463,535","10,374,331"
369,Gigolo Y La Exce - Sexto Sentido,41,,37,,"463,121","10,339,416"
370,Sebastian Yatra - Vuelve,48,,55,,"316,780","10,333,202"
371,Enrique Iglesias - Bailando - Spanish Version,108,41,1,(x9),"194,498","10,306,446"
372,TINI - Por Que Te Vas,46,,51,,"322,694","10,284,032"
373,Adele - Hello,56,5,5,,"348,865","10,200,216"
374,Duki - Ferrari,29,,16,,"575,172","10,174,627"
375,Twenty One Pilots - Ride,58,,25,,"328,620","10,116,527"
376,MYA - Te Olvidaré,29,,54,,"444,939","10,113,792"
377,Bad Bunny - Soy Peor Remix,29,,29,,"467,608","10,047,373"
