149,Bonez MC - Nummer unterdrückt,37,3,2,(x1),"283,239","2,425,264"
150,RAF Camora - Gotham City,52,1,4,,"140,619","2,397,242"
151,Daddy Yankee - Con Calma,33,,21,,"107,900","2,392,318"
152,Maggie Lindemann - Pretty Girl - Cheat Codes X CADE Remix,52,,13,,"92,382","2,383,679"
153,Apache 207 - 200 km/h,15,8,7,,"234,971","2,381,237"
154,DJ Snake - Taki Taki,37,,12,,"114,075","2,356,121"
155,Leon Machère - Copacabana,56,,28,,"88,321","2,346,950"
156,Selena Gomez - Wolves,36,10,6,,"110,277","2,331,677"
157,Martin Garrix - Scared to Be Lonely,55,7,4,,"109,288","2,326,915"
158,Eno - Ferrari,22,5,1,(x1),"445,629","2,316,944"
159,Clean Bandit - Symphony,55,3,8,,"95,503","2,315,717"
160,Zara Larsson - Lush Life,73,11,3,(x1),"78,794","2,312,154"
161,Kygo - Remind Me to Forget,47,5,8,,"101,064","2,310,121"
162,RAF Camora - Andere Liga,67,,15,,"82,881","2,308,911"
163,"Justin Timberlake - CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",53,10,2,(x3),"108,957","2,303,624"
164,Nico Santos - Rooftop,43,8,4,,"112,647","2,299,940"
165,Cheat Codes - Sex,61,10,7,,"91,319","2,287,354"
166,Martin Garrix - In the Name of Love,50,11,5,,"98,126","2,283,448"
167,Twenty One Pilots - Ride,64,7,3,(x1),"98,037","2,280,468"
168,Calvin Harris - Promises,37,,12,,"115,763","2,265,360"
169,Ed Sheeran - Castle on the Hill,43,11,2,(x2),"141,231","2,243,709"
170,Eminem - Lose Yourself,173,,77,,"25,852","2,243,507"
171,Zedd - Stay,41,10,4,,"106,062","2,242,336"
172,Alec Benjamin - Let Me Down Slowly,46,,44,,"73,282","2,234,099"
173,RAF Camora - Adriana,15,4,2,(x1),"455,019","2,233,508"
174,Mathea - Chaos,27,1,10,,"127,582","2,222,232"
175,Post Malone - Psycho,40,10,4,,"134,671","2,220,500"
176,Cardi B - I Like It,41,,13,,"90,621","2,215,399"
177,Liam Payne - Strip That Down,44,7,8,,"101,720","2,203,351"
178,Seiler & Speer - Ham Kummst,86,11,2,(x4),"90,911","2,195,347"
179,DJ Snake - Loco Contigo,28,1,8,,"129,376","2,178,185"
