213,SZA - Love Galore,57,,24,,"4,282,628","138,120,297"
214,Lil Nas X - Old Town Road,24,7,2,(x2),"15,186,440","137,909,882"
215,Flo Rida - My House,59,9,6,,"5,185,196","136,890,051"
216,Ariana Grande - Side To Side,48,11,6,,"5,802,786","136,640,810"
217,ZAYN - PILLOWTALK,43,12,1,(x2),"9,487,783","136,106,453"
218,Mark Ronson - Uptown Funk,76,18,1,(x7),"4,888,842","135,140,763"
219,Kygo - It Ain't Me,38,4,3,(x1),"7,660,897","134,138,397"
220,The Weeknd - Earned It (Fifty Shades Of Grey),79,16,3,(x1),"4,083,221","133,980,811"
221,Liam Payne - Strip That Down,44,,13,,"5,180,414","133,946,626"
222,Lil Uzi Vert - Sanguine Paradise,39,3,6,,"7,485,443","133,320,995"
223,H.E.R. - Best Part,76,,68,,"2,879,439","132,759,199"
224,Hozier - Take Me To Church,80,21,1,(x8),"4,371,969","132,724,026"
225,Russ - Losin Control,73,,75,,"2,393,149","131,634,366"
226,Bruno Mars - 24K Magic,48,2,5,,"6,007,161","131,138,520"
227,Portugal. The Man - Feel It Still,47,,17,,"4,898,605","130,873,346"
228,Shawn Mendes - Treat You Better,45,,11,,"4,851,395","129,931,987"
229,Ski Mask The Slump God - Faucet Failure,54,,27,,"4,458,224","129,546,566"
230,"Tyler, The Creator - EARFQUAKE",33,5,1,(x1),"12,408,003","128,849,142"
231,Famous Dex - JAPAN,42,,12,,"6,849,424","128,609,699"
232,Travis Scott - YOSEMITE,45,1,7,,"9,010,555","127,914,983"
233,Cardi B - Money,38,,17,,"5,752,909","127,649,424"
234,Billie Eilish - idontwannabeyouanymore,58,,48,,"3,415,154","127,417,159"
235,DJ Snake - Taki Taki,34,4,7,,"8,169,588","127,415,284"
236,Flume - Never Be Like You,53,,18,,"3,910,297","126,169,565"
237,Ed Sheeran - Beautiful People,27,6,4,,"8,767,250","123,587,557"
238,Martin Garrix - In the Name of Love,44,,11,,"4,709,586","122,763,797"
239,Ariana Grande - God is a woman,32,4,4,,"10,771,324","122,491,924"
